FECHA AUDITADO;CANTIDAD;SEMANA;META TIEMPO;MES;DIVISION2;AÑO;BULTOS
27/4/2026;420;SEM 18;308.15;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;408;SEM 18;284.44;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;312;SEM 18;207.41;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;312;SEM 18;225.19;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;371;SEM 18;278.52;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;714;SEM 18;714;ABRIL;ACCESORIOS;2026;1
27/4/2026;636;SEM 18;636;ABRIL;ACCESORIOS;2026;1
27/4/2026;108;SEM 18;108;ABRIL;CALZADO PLASTICO;2026;1
27/4/2026;78;SEM 18;414.81;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;420;SEM 18;645.93;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;276;SEM 18;367.41;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;414;SEM 18;527.41;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;204;SEM 18;343.7;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;132;SEM 18;132;ABRIL;CALZADO PLASTICO;2026;1
27/4/2026;96;SEM 18;96;ABRIL;CALZADO PLASTICO;2026;1
27/4/2026;42;SEM 18;42;ABRIL;CALZADO PLASTICO;2026;1
27/4/2026;102;SEM 18;102;ABRIL;CALZADO PLASTICO;2026;1
28/4/2026;602;SEM 18;711.11;ABRIL;INTERIOR DETALLE;2026;1
28/4/2026;310;SEM 18;177.78;ABRIL;INTERIOR DETALLE;2026;1
28/4/2026;503;SEM 18;800;ABRIL;INTERIOR DETALLE;2026;1
28/4/2026;340;SEM 18;355.56;ABRIL;INTERIOR DETALLE;2026;1
28/4/2026;204;SEM 18;207.41;ABRIL;INTERIOR DETALLE;2026;1
28/4/2026;324;SEM 18;177.78;ABRIL;INTERIOR DETALLE;2026;1
28/4/2026;253;SEM 18;177.78;ABRIL;INTERIOR DETALLE;2026;1
28/4/2026;240;SEM 18;160;ABRIL;INTERIOR DETALLE;2026;1
28/4/2026;509;SEM 18;432.59;ABRIL;INTERIOR DETALLE;2026;1
28/4/2026;384;SEM 18;474.07;ABRIL;INTERIOR DETALLE;2026;1
28/4/2026;492;SEM 18;533.33;ABRIL;INTERIOR DETALLE;2026;1
28/4/2026;458;SEM 18;414.81;ABRIL;INTERIOR DETALLE;2026;1
28/4/2026;384;SEM 18;355.56;ABRIL;INTERIOR DETALLE;2026;1
28/4/2026;356;SEM 18;325.93;ABRIL;INTERIOR DETALLE;2026;1
